Video,Query ID,Language Query,Type,Track ID,Start Frame,End Frame,Revision
MOT17-04,60,A man standing in front of the bikes is throwing something in his left side,M,4,471,492,
MOT17-04,61,A man standing in front of the bikes looks at his back and turns forward again,M,4,480,598,
MOT17-04,62,A man stretches his right hand to adjust his Polo-shirt,M,83,135,320,
MOT17-04,63,A man wearing mask is standing among the bicycle,M,66,563,1050,
MOT17-04,64,A man wearing suit is looking up,M,63,192,238,
MOT17-04,65,A man wearing Waistcoat is standing in the Main road and then moves to the sidewalk,M,1,1,320,
MOT17-04,66,A man wearing white T-shirt is looking at the Signboard of the shop,M,69,897,949,
MOT17-04,67,A man is standing in front a shop with another lady before moving to another shop,M,69,85,462,
MOT17-04,68,A man came in front a shop with another lady after visiting another shop,M,69,823,968,
MOT17-04,69,A man who is standing in front of the shop is moving towards to the Main road,M,3,1,415,
MOT17-04,70,A old man stands for a moment while walking in the right Sidewalk,M,111,560,723,
MOT17-04,71,A person coming from the roadside is standing briefly in the main road,M,3,442,542,
MOT17-04,72,A person is looking back while standing on Main road,M,75,462,486,
MOT17-04,72,A person is looking back while standing on Main road,M,75,907,945,
MOT17-04,73,A person is looking up while going from right sidewalk to left sidewalk,M,66,80,111,
MOT17-04,73,A person is looking up while going from right sidewalk to left sidewalk,M,75,91,115,
MOT17-04,74,A person is looking up while standing on Main road,M,75,224,276,
MOT17-04,74,A person is looking up while standing on Main road,M,75,755,897,
MOT17-04,74,A person is looking up while standing on Main road,M,75,972,1050,
MOT17-04,75,A person is looking up while walking on left sidewalk,M,66,210,250,
MOT17-04,76,A person wearing Shirt is standing behind lamp post briefly,M,3,814,990,
MOT17-04,77,A person wearing Shirt is touching his Nose,M,3,206,253,
MOT17-04,78,A person is keeping his foot on a Road barrier in the Sidewalk,M,1,578,1050,
MOT17-04,79,A waiter is going back after talking with a couple,M,67,122,480,
MOT17-04,80,A waiter is standing in front of the shop after leaving the shop,M,126,970,1050,
MOT17-04,81,A waiter is talking with a couple in the main road before going back,M,67,1,121,
MOT17-04,82,An old man is looking back while walking in the right Sidewalk,M,118,393,456,
MOT17-04,83,An old man is touching his mouth while walking in the right roadside,M,118,461,485,
MOT17-04,84,Man wearing Waistcoat is looking at his mobile,M,1,80,192,
MOT17-05,85,A Bi-cycle is going opposite direction of the moving vehicle,O,115,6,11,
MOT17-05,86,A bicycle is crossing the road after getting the green signal,M,132,201,261,
MOT17-05,87,A bicycle is going from sidewalk to the left side road,M,138,330,355,
MOT17-05,88,A bold man carrying a black jacket on bag is walking after a lady ,O,46,353,366,
MOT17-05,89,A child is riding on a scooter,O,80,698,707,
MOT17-05,90,A construction worker is working on the road,O,47,333,403,
MOT17-05,91,A lad clasped her hands together on her stomach while crossing the road from the other side,O,20,243,307,
MOT17-05,92,A lady approaching from the primary road halts in front of the sidewalk,M,98,793,837,
MOT17-05,93,A lady carrying cigarette in her right hand just passes by a old lady ,O,41,352,360,
MOT17-05,94,A lady coming from the main road to the roadside,M,75,685,699,
MOT17-05,95,A lady is adjusting her hair while walking,O,65,610,624,
MOT17-05,96,A lady is keeping her right hand on the back of a man briefly,M,93,777,812,
MOT17-05,97,A lady is talking on her mobile and carrying handbag on her right shoulder,O,62,557,566,
MOT17-05,98,A lady looks right side while crossing the road from the opposite side,M,29,301,304,
MOT17-05,99,A lady riding on a bicycle is crossing the road ,M,116,200,260,
MOT17-05,100,A lady riding on a bicycle is going from sidewalk to the left side road,M,137,330,355,
MOT17-05,101,a lady waiting with her bicycle at the roadside begins to cross the road,M,116,13,201,"After frame 327, the ID becomes 137"
MOT17-05,102,A lady wearing black T-shirt under zip hoodie is carrying crossbody bag,O,50,380,400,
MOT17-05,103,A lady wearing jeans pant is going from the footpath to main road,M,90,770,786,
MOT17-05,104,A lady who is carrying handbag on her right shoulder and black jacket on her handbag ,O,34,304,346,
MOT17-05,105,A lady with scarf around her neck is carrying handbag on her left forearm,O,52,441,582,
MOT17-05,106,A man carrying black sweater on his waist is holding the hand of a lady,O,45,369,396,
MOT17-05,107,A man is carrying plastic bottle in his left hand and shopping bag in his right hand,O,58,539,561,
MOT17-05,108,A man is crossing the road by using the zebra crossing,M,2,210,276,
MOT17-05,109,A man wearing white shirt and black pant  is crossing the road with big steps,O,21,242,246,
MOT17-05,110,A man with a cap on his head is keeping his left hand in his left pocket of black pant,O,35,324,334,
MOT17-05,111,A man with jacket on his right shoulder is keeping his right hand in his right pocket ,O,38,302,472,
MOT17-05,112,A man with jacket on his right shoulder looks left side after crossing the road,M,38,314,327,
MOT17-05,113,A mannequin is for displaying inside the shopping ,O,118,1,6,
MOT17-05,114,A person is not crossing the road but walking along the road,M,31,293,349,
MOT17-05,114,A person is not crossing the road but walking along the road,M,34,303,346,
MOT17-05,114,A person is not crossing the road but walking along the road,M,36,301,333,
MOT17-05,114,A person is not crossing the road but walking along the road,M,33,297,341,
MOT17-05,115,A person is walking alongside the road rather than crossing it.,M,31,293,349,
MOT17-05,115,A person is walking alongside the road rather than crossing it.,M,34,303,346,
MOT17-05,115,A person is walking alongside the road rather than crossing it.,M,36,301,333,
MOT17-05,115,A person is walking alongside the road rather than crossing it.,M,33,297,341,
MOT17-05,116,"A person is walking alongside the road, not crossing it.",M,31,293,349,
MOT17-05,116,"A person is walking alongside the road, not crossing it.",M,34,303,346,
MOT17-05,116,"A person is walking alongside the road, not crossing it.",M,36,301,333,
MOT17-05,116,"A person is walking alongside the road, not crossing it.",M,33,297,341,
MOT17-05,117,A person riding on Cycle in the main road is going from the right side to left side,O,120,92,104,
MOT17-05,118,a person waiting at the roadside begins to cross the road,M,4,4,42,"The id is 4 until frame 44. After frame 228, the Id becomes 16"
MOT17-05,118,a person waiting at the roadside begins to cross the road,M,6,10,42,
MOT17-05,118,a person waiting at the roadside begins to cross the road,M,9,69,160,"Id disappear after 160 frame. After frame 184, the ID becomes 13"
MOT17-05,118,a person waiting at the roadside begins to cross the road,M,13,185,205,"Upto frame 160, the ID is 09. After frame 184, the ID becomes 13"
MOT17-05,118,a person waiting at the roadside begins to cross the road,M,14,1,204,
MOT17-05,118,a person waiting at the roadside begins to cross the road,M,125,1,218,
MOT17-05,118,a person waiting at the roadside begins to cross the road,M,1,1,219,
MOT17-05,118,a person waiting at the roadside begins to cross the road,M,2,1,219,
MOT17-05,118,a person waiting at the roadside begins to cross the road,M,3,5,45,
MOT17-05,118,a person waiting at the roadside begins to cross the road,M,5,3,217,
MOT17-05,118,a person waiting at the roadside begins to cross the road,M,7,17,56,
MOT17-05,118,a person waiting at the roadside begins to cross the road,M,11,93,141,
MOT17-05,119,a person waiting at the roadside starts crossing the road,M,4,4,42,
MOT17-05,119,a person waiting at the roadside starts crossing the road,M,6,10,42,
MOT17-05,119,a person waiting at the roadside starts crossing the road,M,9,69,160,
MOT17-05,119,a person waiting at the roadside starts crossing the road,M,13,185,205,
MOT17-05,119,a person waiting at the roadside starts crossing the road,M,14,1,204,
MOT17-05,119,a person waiting at the roadside starts crossing the road,M,125,1,218,
MOT17-05,119,a person waiting at the roadside starts crossing the road,M,1,1,219,
MOT17-05,119,a person waiting at the roadside starts crossing the road,M,2,1,219,
MOT17-05,119,a person waiting at the roadside starts crossing the road,M,3,5,45,
MOT17-05,119,a person waiting at the roadside starts crossing the road,M,5,3,217,
MOT17-05,119,a person waiting at the roadside starts crossing the road,M,7,17,56,
MOT17-05,119,a person waiting at the roadside starts crossing the road,M,11,93,141,
MOT17-05,120,A person wearing white shirt is keeping her hand on her left pocket of the jeans pant ,M,53,485,589,"After frame 616, the ID becomes 66"
MOT17-05,121,A standing bicycle begins to move when the signal shifts to green,M,132,13,201,"After frame 327, the ID becomes 138"
MOT17-05,122,A white colored hair lady carrying a bag on her left shoulder,O,6,10,54,
MOT17-05,123,A white hair lady is carrying shopping in both hands while is crossing the road,O,16,229,248,"The id is 4 until frame 44. After frame 228, the Id becomes 16"
MOT17-05,124,A woman is going right side after crossing the road,M,30,294,309,reduce appearance description
MOT17-05,125,A young girl with white T-shirt is carrying jacket on her right forearm,O ,36,302,332,
MOT17-05,126,A young girl with white T-shirt is carrying Sweater on her waist,O,31,295,349,
MOT17-05,127,An old lady is crossing the road by using zebra crossing,M,1,248,335,
MOT17-05,128,An man coming from the main road stops in front of the footpath ,M,101,799,828,
MOT17-09,129,A child is walking after leaving the Supermarket,M,21,150,382,
MOT17-09,130,A child stops walking while her mother picking up the bottle cap.,M,21,281,358,
MOT17-09,131,A lady carrying bags in both hands is looking right side while walking,M,6,440,459,
MOT17-09,132,A lady drops the cap of drink bottle while walking,M,22,229,243,
MOT17-09,133,A lady is going right side after leaving the Supermarket,M,2,284,471,
MOT17-09,134,A lady is opening the cap of cold drink while walking,M,22,167,199,
MOT17-09,135,A lady is picking up the cap of bottle with her right hand ,M,22,248,330,
MOT17-09,136,A lady is standing in front of Supermarket briefly after leaving the Supermarket,M,22,35,126,
MOT17-09,137,A lady wearing long sleeve sweater eyes towards the camera ,M,2,409,468,
MOT17-09,138,A lady with sunglasses on her head is looking right side while walking,M,11,187,194,
MOT17-09,138,A lady with sunglasses on her head is looking right side while walking,M,11,256,293,
MOT17-09,138,A lady with sunglasses on her head is looking right side while walking,M,11,316,345,
MOT17-09,139,A man is going left side after leaving the showroom,M,1,210,490,
MOT17-09,139,A man is going left side after leaving the showroom,M,3,470,525,
MOT17-09,139,A man is going left side after leaving the showroom,M,18,210,337,
MOT17-09,140,A man is heading to the left after exiting the supermarket.,M,1,210,490,
MOT17-09,140,A man is heading to the left after exiting the supermarket.,M,3,470,525,
MOT17-09,140,A man is heading to the left after exiting the supermarket.,M,18,210,337,
MOT17-09,141,A man is looking at Electronics showroom while walking,M,4,464,509,
MOT17-09,142,A man is stretching his right hand at his backside and showing thumb finger while walking,M,23,21,45,
MOT17-09,143,A man wearing Polo-shirt looks right side while walking,M,20,149,185,
MOT17-09,143,A man wearing Polo-shirt looks right side while walking,M,29,227,245,
MOT17-09,144,A man with no plans to exit the store.,M,62,12,525,
MOT17-09,144,A man with no plans to exit the store.,M,26,1,525,
MOT17-09,144,A man with no plans to exit the store.,M,30,1,525,
MOT17-09,144,A man with no plans to exit the store.,M,28,1,525,
MOT17-09,145,A man with no plans to leave the store.,M,62,12,525,
MOT17-09,145,A man with no plans to leave the store.,M,26,1,525,
MOT17-09,145,A man with no plans to leave the store.,M,30,1,525,
MOT17-09,145,A man with no plans to leave the store.,M,28,1,525,
MOT17-09,146,A man with no plans to leave the store.,M,62,12,525,
MOT17-09,146,A man with no plans to leave the store.,M,26,1,525,
MOT17-09,146,A man with no plans to leave the store.,M,30,1,525,
MOT17-09,146,A man with no plans to leave the store.,M,28,1,525,
MOT17-09,147,A man with no intention of departing the store.,M,62,12,525,
MOT17-09,147,A man with no intention of departing the store.,M,26,1,525,
MOT17-09,147,A man with no intention of departing the store.,M,30,1,525,
MOT17-09,147,A man with no intention of departing the store.,M,28,1,525,
MOT17-09,148,A old man is going left side after coming out from Supermarket,M,3,470,525,
MOT17-09,149,A old man is wearing cup on his hand and carrying a green shopping bag on his left shoulder,O,20,66,220,
MOT17-09,150,A old woman wearing green shirt is walking with old man ,O,19,1,200,
MOT17-09,151,A person inside shop is heading their way towards the street.,M,1,1,187,
MOT17-09,151,A person inside shop is heading their way towards the street.,M,7,1,187,
MOT17-09,151,A person inside shop is heading their way towards the street.,M,2,222,283,
MOT17-09,151,A person inside shop is heading their way towards the street.,M,3,381,469,
MOT17-09,151,A person inside shop is heading their way towards the street.,M,17,425,506,
MOT17-09,151,A person inside shop is heading their way towards the street.,M,18,145,177,
MOT17-09,151,A person inside shop is heading their way towards the street.,M,9,467,525,
MOT17-09,152,A person inside shop is navigating their way towards the street.,M,1,1,187,
MOT17-09,152,A person inside shop is navigating their way towards the street.,M,7,1,187,
MOT17-09,152,A person inside shop is navigating their way towards the street.,M,2,222,283,
MOT17-09,152,A person inside shop is navigating their way towards the street.,M,3,381,469,
MOT17-09,152,A person inside shop is navigating their way towards the street.,M,17,425,506,
MOT17-09,152,A person inside shop is navigating their way towards the street.,M,18,145,177,
MOT17-09,152,A person inside shop is navigating their way towards the street.,M,9,467,525,
MOT17-09,153,A person who does not leave the shop,M,26,1,525,
MOT17-09,153,A person who does not leave the shop,M,30,1,525,
MOT17-09,154,A woman is going left side after leaving the showroom,M,7,210,398,
MOT17-09,155,A young girl is adjusting her hair while walking,M,10,206,233,
MOT17-09,156,Person is standing in front of Supermarket briefly after leaving the Supermarket,M,21,35,126,
MOT17-09,156,Person is standing in front of Supermarket briefly after leaving the Supermarket,M,22,35,126,
MOT17-09,157,The person from the shop is going towards the street.,M,1,1,187,
MOT17-09,157,The person from the shop is going towards the street.,M,7,1,187,
MOT17-09,157,The person from the shop is going towards the street.,M,2,222,283,
MOT17-09,157,The person from the shop is going towards the street.,M,3,381,469,
MOT17-09,157,The person from the shop is going towards the street.,M,17,425,506,
MOT17-09,157,The person from the shop is going towards the street.,M,18,145,177,
MOT17-09,157,The person from the shop is going towards the street.,M,9,467,525,
MOT17-09,158,The person from the shop is heading towards the street.,M,1,1,187,
MOT17-09,158,The person from the shop is heading towards the street.,M,7,1,187,
MOT17-09,158,The person from the shop is heading towards the street.,M,2,222,283,
MOT17-09,158,The person from the shop is heading towards the street.,M,3,381,469,
MOT17-09,158,The person from the shop is heading towards the street.,M,17,425,506,
MOT17-09,158,The person from the shop is heading towards the street.,M,18,145,177,
MOT17-09,158,The person from the shop is heading towards the street.,M,9,467,525,
MOT17-09,159,The person in the shop is moving towards the street.,M,1,1,187,
MOT17-09,159,The person in the shop is moving towards the street.,M,7,1,187,
MOT17-09,159,The person in the shop is moving towards the street.,M,2,222,283,
MOT17-09,159,The person in the shop is moving towards the street.,M,3,381,469,
MOT17-09,159,The person in the shop is moving towards the street.,M,17,425,506,
MOT17-09,159,The person in the shop is moving towards the street.,M,18,145,177,
MOT17-09,159,The person in the shop is moving towards the street.,M,9,467,525,
MOT17-09,160,The person inside the shop is heading towards the street.,M,1,1,187,
MOT17-09,160,The person inside the shop is heading towards the street.,M,7,1,187,
MOT17-09,160,The person inside the shop is heading towards the street.,M,2,222,283,
MOT17-09,160,The person inside the shop is heading towards the street.,M,3,381,469,
MOT17-09,160,The person inside the shop is heading towards the street.,M,17,425,506,
MOT17-09,160,The person inside the shop is heading towards the street.,M,18,145,177,
MOT17-09,160,The person inside the shop is heading towards the street.,M,9,467,525,
MOT17-09,161,The person inside the shop is moving towards the street.,M,1,1,187,
MOT17-09,161,The person inside the shop is moving towards the street.,M,7,1,187,
MOT17-09,161,The person inside the shop is moving towards the street.,M,2,222,283,
MOT17-09,161,The person inside the shop is moving towards the street.,M,3,381,469,
MOT17-09,161,The person inside the shop is moving towards the street.,M,17,425,506,
MOT17-09,161,The person inside the shop is moving towards the street.,M,18,145,177,
MOT17-09,161,The person inside the shop is moving towards the street.,M,9,467,525,
MOT17-09,162,The person walking on the street is going towards the Shop from street,M,14,440,525,
MOT17-09,162,The person walking on the street is going towards the Shop from street,M,15,448,525,
MOT17-09,163,The person who is inside Electronics showroom,O,26,1,525,
MOT17-09,163,The person who is inside Electronics showroom,O,30,1,525,
MOT17-09,163,The person who is inside Electronics showroom,O,62,12,525,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,19,1,200,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,20,1,220,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,23,1,291,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,8,135,382,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,10,144,428,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,29,181,444,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,11,186,525,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,12,206,469,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,13,213,509,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,6,361,525,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,4,438,525,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,5,482,525,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,2,1,680,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,68,1,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,69,1,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,82,1,632,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,83,1,650,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,80,1,889,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,85,1,309,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,84,1,30,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,87,1,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,99,1,789,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,98,71,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,117,741,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,122,168,377,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,123,200,409,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,124,670,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,125,667,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,132,500,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,133,500,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,134,524,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,126,803,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,127,831,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,128,850,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,129,983,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,2,1,680,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,68,1,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,69,1,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,82,1,632,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,83,1,650,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,80,1,889,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,85,1,309,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,84,1,30,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,87,1,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,99,1,789,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,98,71,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,117,741,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,122,168,377,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,123,200,409,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,124,670,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,125,667,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,132,500,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,133,500,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,134,524,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,126,803,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,127,831,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,128,850,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,129,983,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,2,1,680,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,68,1,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,69,1,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,82,1,632,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,83,1,650,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,80,1,889,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,85,1,309,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,84,1,30,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,87,1,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,99,1,789,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,98,71,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,117,741,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,122,168,377,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,123,200,409,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,124,670,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,125,667,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,132,500,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,133,500,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,134,524,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,126,803,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,127,831,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,128,850,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,129,983,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,6,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,4,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,60,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,45,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,46,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,86,1,1050,
